AECPLFS169REG001 - LIFT SUB CONEX PN 6.5/8 IN REG X OMBRO 8.1/4 IN ID 2.13/16 IN;
AECPLFS169REG002 - LIFT SUB CONEX 6.5/8 IN REG X OMBRO OD 6.1/2 IN ID 3 IN X L 914,4 MM;
AECPLFS169REG005 - LIFT SUB CONEX 6.5/8 IN REG X OMBRO 6.1/2 IN OD 8 IN X L 914,4 MM;
AECPLFS194REG001 - LIFT SUB CONEX PN 7.5/8 IN REG X OMBRO 9.1/2 IN ID 3 IN;
AECPLTC115IFT001 - LIFTING CAP CONEX PN 4.1/2 IN IF CONEX CX 2.3/8 IN IF OD 4.1/8 IN ID 1.1/2 IN L 20 IN;
AECPLTC169REG001 - LIFTING CAP CONEX PN 6.5/8 IN REG;
"AECPSHS089089001 - SHORT SAVER SUB 3.1/2 IN IF PINO X 3.1/2 IN IF CX; DN: 4.3/4 IN";
"AECPSHS089102001 - SHORT SAVER SUB 4 IN FH PINO X 3.1/2 IN IF CX; DN: 5.1/4 IN";
"AECPSHS115115001 - SHORT SAVER SUB CONEX PN 4.1/2 IN IF X CONEX CX 4.1/2 IN IF; DN 6.1/2 IN";
"AECPSHS115115002 - SAVER SUB 4.1/2 IN IF PINO X 4.1/2 IN IF PINO; DN: 6.1/2 IN";
AECPSHS115169001 - SHORT SAVER SUB CONEX PN 6.5/8 IN REG X CONEX PN 4.1/2 IN IF;
AECPSHS169188001 - SHORT SAVER SUB CONEX CX 6.5/8 IN REG X CONEX CX 6.5/8 IN REG. OD 7.3/8 IN ID 3 IN L 410 MM;
AECPSHS169188002 - SHORT SAVER SUB CONEX PN 6.5/8 IN REG X CONEX CX 6.5/8 IN REG. OD 7.3/8 IN ID 3 IN L 400 MM;
AEQBTLH026169001 - TRAVA LATCH TIPO RK 1 IN X 169 MM;
AEQBTLH039207001 - TRAVA LATCH TIPO RK 1.1/2 IN X 207 MM;
AEQBTLH048490001 - TRAVA TIPO BOTTOM LATCH 1.7/8 IN X 490 MM;
AEQSBOP347000001 - HASTE DA DOBRADICA DO BOP GAVETA 13.5/8 5KSI;
AEQSCIB089000001 - CORPO INFERIOR PARA INSIDE BOP 3.1/2IN IF 5KSI;
AEQSCIB089000002 - CORPO INTERMEDIÁRIO 3.1/2IN IF 5KSI;
AEQSCIB089000003 - TAMPA PARA INSIDE BOP 3.1/2 IF;
AEQSCIB089000005 - OBTURADOR DO INSIDE BOP 3.1/2 IN IF;
AEQSCIB089000007 - CORPO DO GUIA DO OUBTURADOR DO INSIDE BOP 3.1/2 IN IF;
AEQSCIB089000008 - HASTE DO GUIA DO INSIDE BOP 3.1/2 IN IF;
AEQSCIB089000009 - HASTE DE LIBERAÇÃO DO INSIDE BOP 3.1/2 IN IF;
AEQSCIB089000010 - HASTE DE TRAVA DO INSIDE BOP 3.1/2 IN IF;
AEQSCIB089000011 - MANÍPULO DO INSIDE BOP 3.1/2 IN IF;
AEQSCIB115000009 - HASTE DE LIBERAÇÃO;
AEQSKCM053204001 - KIT CHOKE MANIFOLD 2.1/16 IN 5KSI X 8 IN;
AEQSMFD000000001 - SUPORTE  PLANO;
AEQSMFD000000002 - SUPORTE ABRAÇADEIRA;
AEQSMFD000000003 - OLHAL DE IÇAMENTO;
AEQSMFD000000004 - NIPLE RR X L 335MM;
AEQSMFD000000005 - ADAPTADOR FR;
AEQSMFD000000006 - NIPLE RR X L 646,8MM;
AEQSMFD000000007 - ADAPTADOR FS;
AEQSMFD000000008 - NIPLE RS;
AEQSMFD000000009 - CORPO DA CAMARA DE EXPANSAO DN 8 IN 5KSI;
AEQSMFD000000010 - TUBO PARA CAMARA DE EXPANSAO DN 8 IN;
AEQSMFD000000011 - CAP DA CAMARA DE EXPANSAO;
AEQSMFDCAM000001 - CAMARA DE EXPANSAO 8 IN 5KSI;
AEQSMFDSKD000001 - SKID;
AEQSMRV521000001 - PISTADO ROLAMENTO PARA MESA ROTATIVA 20.1/2 IN;
AFERMDPEXT000001 - ELEMENTO EXTRATOR;
AFERMDPEXT000002 - PARAFUSO EXTRATOR DE SEDE DE VALVULA DA BOMBA DE LAMA;
AFERMDPEXT000003 - PORCA EXTRATOR DE SEDE;
AFERMDPFH6EXT001 - EXTRATOR DE SEDE DE VALVULA PARA BOMBA DE LAMA API 7 FULL OPEN;
AFERMDPFO7EXT001 - EXTRATOR DE SEDE API 7 FULL OPEN DE VÁLVULA DE BOMBA DE LAMA;
AFNJASA05106K001 - UNIAO ASA 2 IN LP X 2 IN LP FIG 602 L 5,275 IN;
AFNJASA05115K001 - UNIAO ASA 2 IN LP X 2 IN LP FIG 1502 L 7 IN;
AFNJASA05115K003 - UNIAO ASA FIG 1502 DN 2 IN SOLDAVEL;
AFNJASA07703K001 - UNIAO ASA DN 3 IN X 3KSI 11.1/2 IN STUB ACME CX;
AFNJASA07706K002 - UNIAO ASA 3 IN LP X 3 IN LP FIG 602 L 6,22 IN;
AFNJASA07715K001 - UNIAO ASA 3 IN LP X 3 IN LP FIG 1502 L 7,68 IN;
AFNJASA10202K001 - UNIAO ASA 4 IN LP X 4 IN LP WECCO FIG 200;
AFNJASA10206K001 - UNIAO ASA 4 IN LP X 4 IN LP FIG 602;
AFNJASA15305K001 - UNIAO ASA 6 IN LP X 6 IN LP X FIG 5KSI;
AFNJBHU05115K001 - UNIAO ASA TP CEGO MACHO 2 IN X FIG 1502;
AFNJBHU05115K002 - UNIAO ASA TP CEGO FEMEA 2 IN X 4.1/8 IN - 3 ACME PINO X  PORCA ASA FIG 1502;
AFNJBHU07715K001 - UNIAO ASA TP CEGO MACHO 3 IN X PORCA ASA FIG 1502;
AFNJBHU10215K001 - UNIAO ASA TP CEGO MACHO 4 IN X FIG 1502;
AFNJCCO051078001 - CORPO CROSSOVER FLANGE ADAPTADOR 3.1/16 IN 10KSI X 2 IN WECO FIG 1502;
AFNJCCO053051002 - RETENCAO DA PORCA ASA 1502 2 IN;
AFNJCCR051051001 - CORPO DO ADAPTADOR FIG 1502 2 IN PN X FIG 1502 2 IN PN;
AFNJCON105245001 - CONEXAO 4.1/8 IN STUB ACME X 9.5/8 IN BC L 611,8 MM;
AFNJCON105347001 - CONEXAO 4.1/8 IN STUB ACME X 13.3/8 IN BC L 611,8 MM;
AFNJCRO026051001 - CROSSOVER CONEX PN 2 IN WECCO FIG 1502 15KSI X CONEX PN 1 IN WECCO FIG 1502 15 KSI;
AFNJCRO026051002 - CROSSOVER CONEX CX 2 IN ASA FIG 1502 15KSI X CONEX PN 1 IN WECCO FIG 1502 15 KSI;
AFNJCRO051051001 - SUB CROSSOVER CONEX ROSCA-ROSCA 2 IN FIG 1502 X 2 IN FIG 602;
AFNJCRO051051002 - ADAPTADOR WECCO 2 IN MACHO FIG 1502 X 2 IN MACHO FIG 1502;
AFNJCRO051053001 - SUB CROSSOVER FLG SEG DN 2.1/16 IN 3KSI/ 5KSI X 2 IN WECO 150 MM;
AFNJCRO051053002 - SUB CROSSOVER FLG DN 2.1/16 IN 3KSI/ 5KSI X 2 IN WECO 150 MM;
AFNJCRO051053003 - SUB CROSSOVER FLG 2.1/16 IN 10 KSI X 2 IN WECO FIG 1502 L 150;
AFNJCRO051061001 - SUB CROSSOVER CONEX 2.3/8 IN EU X 2 IN WECO L 200 MM;
AFNJCRO051066001 - SUB CROSSOVER FLG DN 2.9/16 IN 3KSI/KSI X 2 IN WECO FIG 1502 L 150 MM;
AFNJCRO051066002 - SUB CROSSOVER FLG DN 2.9/16 IN 3KSI/5KSI X 2 IN WECO FIG 1502 L 214,5 MM;
AFNJCRO051074001 - SUB CROSSOVER CONEX 2.7/8 IN EU X 2 IN WECO L 200 MM;
AFNJCRO051077001 - CROSSOVER CONEX PN 2 IN WECCO FIG 1502 15KSI X CONEX PN 3 IN NPT 3KSI;
AFNJCRO051078001 - SUB CROSSOVER FLG DN 3.1/16 IN 10KSI X 2 IN WECO FIG 1502 L 191,3 MM;
AFNJCRO051080001 - SUB CROSSOVER FLG DN 3.1/8 IN 5KSI X 2 IN WECO FIG 1503 L 150 MM;
AFNJCRO051089001 - SUB CROSSOVER CONEX 3.1/2 IN EU X 2 IN WECO L 200 MM;
AFNJCRO051102001 - SUB CROSSOVER CONEX 4 IN FH X 2 IN WECO FIG 602 L 23,82 IN;
AFNJCRO051178001 - SUB CROSSOVER CONEX 7 IN BC X 2 IN WECO FIG 602 L 23,82 IN;
AFNJCRO077078001 - SUB CROSSOVER FLG DN 3.1/16 IN 10KSI X 3 IN WECO FIG 1502 L 170 MM;
"AFNJCRO077089001 - CROSSOVER CONEX PN 3 IN WECO FIG 1502 15KSI X CONEX PN 3.1/2"" EU";
AFNJCRO102104001 - SUB CROSSOVER FLG FLG 4 IN WECO FIG 200 4.1/16 IN 5KSI;
AFNJCVG05115K001 - UNIAO ASA TIPO CURVA GIRATORIA DN 2IN FIG 1502 5KSI REF. STILO 80 VBR748-80;
AFNJHMU152051001 - TAMPAO CEGO MACHO FIG 1502 2 IN;
AFNJHMU152051002 - TAMPAO CEGO FEMEA FIG 1502 2 IN;
AFNJHMU152077001 - TAMPAO CEGO MACHO FIG 1502 3 IN;
AFNJHMU152102001 - TAMPAO CEGO MACHO FIG 1502 4 IN;
AFNJJOL051NPT001 - JOELHO PARA TUBO DN 2IN NPT RWP 3KSI;
AFNJRED245245001 - REDUCAO 9.5/8 IN BC CX 9.5/8 IN VAM TOP PN L 503 MM;
AFNJRED245245002 - REDUCAO 9.5/8 IN VAM TOP CX 9.5/8 IN BC PN L 503 MM;
AFNJUNT152051001 - PORCA ASA FIG 1502 2 IN;
AFNJUNT152077001 - PORCA ASA FIG 1502 3 IN;
AFNJUNT152102001 - PORCA ASA FIG 1502 4 IN;
AFNJVVLSFTHMM001 - VALVULA TIPO SAFETY HAMMER PNEUMATICO;
AFXDCIS00720C001 - PARAFUSO DE CISALHAMENTO 1/4 IN X 20 UNC X L 5/16 IN;
AFXDCIS00818C002 - PARAFUSO DE CISALHAMENTO 5/16 IN X 18 UNC X 3/8 IN;
AFXDCIS01016C001 - PARAFUSO DE CISALHAMENTO 3/8 IN X 16 UNC X 17/32 IN;
AFXDCIS01016C002 - PARAFUSO DE CISALHAMENTO 3/8 IN X 16 UNC X 3/4 IN;
AFXDCIS01313C001 - PARAFUSO DE CISALHAMENTO 1/2 IN 13 UNC X 5/8 IN REF. BAKERHUGHE 013415200;
AFXDCIS01313C002 - PARAFUSO DE CISALHAMENTO 1/2 IN 13 UNC X L 5/8 IN;
AFXDCIS01313C003 - PARAFUSO DE CISALHAMENTO DN 1/2 IN 13 UNC X L 3/4 IN PADRAO PERPEC ASME B18.6.2;
AFXDCIS01313C004 - PARAFUSO DE CISALHAMENTO 1/2 IN 13 UNC X L 1/2 IN;
AFXDCIS01313C005 - PARAFUSO DE CISALHAMENTO 1/2 IN 13 UNC X L 1/2 IN 7500LBF;
AFXDCIS02614S001 - PARAFUSO DE CISALHAMENTO DN 1 IN 14UNS X L IN REF. BAKERHUGHE 013415200;
AFXDCPA180000001 - PINO DE ALINHAMENTO;
AFXDCPA180000002 - ARRUELA DO PINO DE ALINHAMENTO;
AFXDCPA180000003 - ANEL PTFE DO PINO DE ALINHAMENTO;
AFXDETJ02309C001 - PARAFUSO ESTOJO 7/8 9 UNC X 6.1/2 IN;
AFXDETJ02309C002 - PARAFUSO ESTOJO 7/8 9 UNC X 6 IN;
AFXDETJ02608C001 - PARAFUSO ESTOJO 1 IN - 8 UNCX 7.1/4 IN;
AFXDETJ02908N001 - PARAFUSO ESTOJO 1.1/8 IN X 8 UN X 9.1/2 IN;
AFXDETJ02908N002 - PARAFUSO ESTOJO 1.1/8 IN X 8 UN X 8.1/2 IN;
AFXDETJ04208N001 - PARAFUSO ESTOJO 1.5/8 IN 8 UN X 12.3/4 IN;
AFXDPAL18005K001 - CONJUNTO DO PINO DE ALINHAMENTO 7.1/16 IN 5KSI;
AFXDPIC007013001 - PINO DE CISALHAMENTO 1/4IN X 1/2IN;
AFXDPIC010045001 - PINO DE CISALHAMENTO DN 3/8 IN X 3/8 IN X 5000 LBF PARA ANCORADOR DE COLUNA B-3 45;
AFXDPRI02309C001 - PARAFUSO PRISIONEIRO DN 7/8 IN - 9UNC X 4.3/8 IN;
AFXDPRI02908N002 - PARAFUSO PRISIONEIRO DN 1.1/8 IN - 8UN X 5.1/2 IN;
AFXDSCB00816C002 - PARAFUSO DE TRAVA 5/16 IN 18 UNC X 1/4 IN;
AFXDTRA02614S001 - PARAFUSO ESTOJO DE LIBERACAO 1 IN 14 UNS X 3.1/2 IN;
AHDTLTC089IFT001 - LIFTING CAP CONEX PN 3.1/2 IN IF;
AHDTLTC089REG001 - LIFTING CAP CONEX CX 3.1/2 IN REG;
AHDTLTC115REG001 - LIFTING CAP CONEX CX 4.1/2 IN REG;
AHDTLTC169REG002 - LIFTING CAP CONEX CX 6.5/8 IN REG;
AHDTLTC194REG001 - LIFTING CAP CONEX PN 7.5/8 IN REG;
AHDTLTC194REG002 - LIFTING CAP CONEX CX 7.5/8 IN REG;
AMAQENGCT3508001 - CONEXAO DE LINHA DE OLEO PARA MOTOR CATERPILLAR 3508;
AMAQENGCT3508002 - BUCHA DE ADAPTACAO DO MANGOTE DO RADIADOR PARA MOTOR CATERPILLAR CT3508;
ASLCCDE000000001 - SUPORTE DA ABRACADEIRA PARA O CONE DESAREADOR;
ASLCSPA074EUR001 - SEPARADOR DE AREIA 2.7/8 IN EU X 2.7/8 IN EU;
ASLCSPA293LPT001 - SEPARADOR DE AREIA PADRAO CAVINS 2705 1.1/4 IN LP X 11.1/2 IN;
ASLCSPA293LPT002 - SEPARADOR DE AREIA PADRAO CAVINS 2707 1.1/4 IN LP X 11.1/2 IN;
ASLCSPA293LPT003 - SEPARADOR DE AREIA PADRAO CAVINS 2711 1.1/4 IN LP X 11.1/2 IN;
ASLCSPA293LPT004 - SEPARADOR DE AREIA PADRAO CAVINS 2703 1.1/4 IN LP X 11.1/2 IN;
AVDCB15OCT238001 - ANEL METALICO BX-156 OCTOGONAL ACO CARBONO;
AVDCB16OCT403001 - SUB DE JUNTA ANEL OCTOGONAL BX 160;
AVDCPTF05305K001 - PROTETOR DE FLANGE 2.1/16 IN 5KSI;
AVDCPTF07810K001 - PROTETOR DE FLANGE NEOPRENE 3.1/16 IN 10 KSI;
AVDCPTF34705K001 - PROTETOR DE FLANGE 13.5/8 IN 5KSI;
AVDCR31OVL124001 - SUB DE JUNTA DE ANEL OVAL 950 ACO CARBONO REVESTIDO C/  ZN-NI R-31;
AVDCR35OVL137001 - SUB DE JUNTA DE ANEL OVAL 950 INOX R-35;
AVDCR39OVL162001 - SUB DE JUNTA ANEL OVAL ACO CARBONO R 39;
AVDCR57OVL381001 - SUB DE JUNTA ANEL OVAL ACO CARBONO R 57;
AVDCTNB001PBK001 - ANEL BACK UP 9.5/8 IN ESPECIFICACAO MNP-TNB001;
AVDCTNB001PBK002 - ANEL BACK UP 7 IN ESPECIFICACAO MNP-TNB-001;
AVDCX35OCT148001 - SUB DE JUNTA ANEL OCTOGONAL ACO CARBONO RX 35;
AWCECBC178BTC001 - CABECA DE CIMENTACAO DN 7 IN;
AWCECBC245BTC002 - CABECA DE CIMENTACAO 9.5/8 IN 9.5/8 IN BC PIN;
AWCECBC245STB001 - CABECA DE CIMENTACAO DN 9.5/8 IN ROSCAS SUP 11.1/2 IN STUB ACME PN 2 IN LP CX ROSCA LAT 3 IN LP CX ROSCA INF 9.5/8 IN BC PN OD 325 MM;
AWCECBC245STB002 - CABECA DE CIMENTACAO DN 9.5/8 IN ROSCAS SUP 11.1/2 IN STUB ACME X PIN 2 IN LP CX - LAT FIG 1502 PIN ROSCA INF 9.5/8 IN BC PN;
AWCECBC274STB001 - CABECA DE CIMENTACAO DN 10.3/4 IN ROSCAS SUP 11.1/2 IN STUB ACME PN 2 IN LP CX ROSCA LAT 3 IN LP CX ROSCA INF 11.1/2 IN STUB ACME CX OD 325 MM;
AWCECLF140BTC001 - COLAR FLUTUANTE 5.1/2 IN BC OD 6.1/16 IN ID 4,892 IN L 17,5 IN MAT J55/ K55 GR X60;
AWCECLF140BTC002 - COLAR FLUTUANTE 5.1/2 IN BC OD 141,3 MM ID 110 MM L 17,51 IN MAT J55/ K55 GR X60;
AWCECLF178BTC001 - COLAR FLUTUANTE 7 IN BC OD 7.21/32 IN ID 6.15/32 IN L 19,5 IN MAT J55/ K55 GR X60;
AWCECLF245BTC001 - COLAR FLUTUANTE 9.5/8 IN BC OD 10.5/8 IN ID 8.29/32 IN L 23 IN MAT J55/ K55 GR X60;
AWCECLF245BTC002 - COLAR FLUTUANTE 9.5/8 IN BC OD 10.5/8 IN L  23 IN;
AWCECLF340BTC001 - COLAR FLUTUANTE 13.3/8 IN ROSCA BUTTRESS;
AWCESPF127BTC004 - SAPATA FLUTUANTE 5 IN BC OD 141,3 MM ID 110 MM L 19,68 IN MAT J55/ K55 GR X60;
AWCESPF140BTC001 - SAPATA FLUTUANTE 5.1/2 IN BC OD 6.1/16 IN ID 4,98 IN L 17,71 IN MAT J55/ K55 GR X60;
AWCESPF178BTC001 - SAPATA FLUTUANTE 7 IN BC OD 7.21/32 IN ID 6.15/32 IN L 21,91 IN MAT J55/ K55 GR X60;
AWCESPF178TOP001 - SAPATA FLUTUANTE 7 IN VAM TOP OD 195 MM ID 151,8 MM L 23,63 IN MAT J55/ K55 GR X60;
AWCESPF178TOP002 - SAPATA FLUTUANTE 7 IN VAM TOP ALTERNATIVO OD 195 MM ID 151,8 MM L 23,63 IN MAT J55/ K55 GR X61;
AWCESPF245BTC002 - SAPATA FLUTUANTE 9.5/8 IN BC OD 10.5/8 IN ID 9 IN L 26 IN MAT J55/ K55 GR X60;
AWCESPF340BTC001 - SAPATA FLUTUANTE DIAMETRO NOMINAL 13.3/8 IN ROSCA CAIXA BUTTRESS 13.3/8 IN;
AWCESTG3AA000002 - SELO PARA STINGER SUB 3AA;
AWCETMP178000001 - TAMPAO PARA CIMENTACAO TIPO FUNDO PARA TUBO DE REVESTIMENTO DN 7 IN;
AWCETMP178000002 - TAMPAO PARA CIMENTACAO TIPO TOPO PARA TUBO DE REVESTIMENTO DN 7 IN;
AWCETMP245000001 - TAMPAO PARA CIMENTACAO TIPO FUNDO PARA TUBO DE REVESTIMENTO DN 9.5/8 IN;
AWCETMP245000002 - TAMPAO PARA CIMENTACAO TIPO TOPO PARA TUBO DE REVESTIMENTO DN 9.5/8 IN;
AWCETMP340000001 - TAMPAO PARA CIMENTACAO TIPO FUNDO DN 13.3/8 IN;
AWCETMP340000002 - TAMPAO PARA CIMENTACAO TIPO TOPO DN 13.3/8 IN;
AWHAA22280280001 - CONJ CARRETEL DE ANCORAGEM 11 IN 5KSI X 11 3KSI X 2.1/16 IN 5KSI - 2 VALVULAS;
AWHAA22347347001 - CONJ CARRETEL DE ANCORAGEM 13.5/8 IN 5KSI X 13.5/8 IN 5KSI X 2.1/16 IN 5KSI - 2 VALVULAS;
AWHAC2218003K001 - CABECA DE REVESTIMENTO C-22 DN 11 IN X 9.5/8 IN BC 3KSI API 6A X 2 CONEX LATERAL ROSCA 2 IN LP C/ NIPLE 2 LP X VV AGULHA 1/2 IN NPT X VV GVT 2 LP 5KSI;
AWHAC22245180001 - CJ CABECA DE REVESTIMENTO C-22 DN 11 IN X 9.5/8 IN BC 3KSI API 6A X 2 CONEX LATERAL ROSCA 2 IN LP C/ NIPLE 2 LP X VV AGULHA 1/2 IN NPT X VV GVT 2 LP 5KSI;
AWHAC22245280001 - CJ CABECA DE REVESTIMENTO C-22 DN 11IN X 9.5/8IN SLIP LOCK 3KSI X 2 CONEX LATERAL 2IN LP X 1 NIPLE 2IN LP X 1 BULLPLUG 2IN LP C/ VV AGULHA 1/2 IN NPT 3KSI X 1 VV ESFERA 2IN LP 3KSI;
AWHAC22245280002 - CJ CABECA DE REVESTIMENTO C-22 11IN 5KSI X 9.5/8IN BC X FLG ESTOJO 2.1/16 IN 5KSI;
AWHAC2234703K001 - CJ CABECA REVESTIMENTO C22 13.5/8IN 3KSI X 13.3/8IN BC X 2IN LP - 1 VV GVT 2IN LP 3KSI 1 NIPLE 2IN LP - 1 BULLPLUG 2 LP X 1/2 NPT- 1 VV AGULHA 1/2 NPT;
AWHACRZ077LPT001 - CJ CRUZETA 4 VIAS ROSCA CX 3 IN LP C/ 2 NIPLE REDUCAO 3IN LP PN X 2IN LP PN;
AWHATIV18003K001 - CJ CABEÇA DE PRODUÇÃO TIV 7.1/16IN 3KSI X 7IN BC X 2IN LP- 1 NIPLE 2IN LP - 1 VV GVT 2 IN LP 3KSI VED TRAB VAPOR - 1 BULLPLUG 2IN LP C/ TOMADA - 1 VV AGULHA ANG 1/2 NPT- 1 ANEL R45- 12 PARAF 1.1/8IN;
AWHATRF18003K001 - CJ. CABECA DE PRODUCAO TRF-16 7 IN BC X 7.1/16 IN 3KSI API 6A  PSL 1 CONEX LAT ROSCA DN 2 IN LP C/ 2 NIPLE 2LP X 2 VALVULA ESFERA 2LP 3KSI;
AWHATRF18003K002 - CJ CABEÇA DE PRODUÇÃO TRF-FC 7.1/16 3KSI X 7 IN BC X 2 IN LP- 2 NIPLES 2 IN X 4 IN- 2 VV ESF 2 IN LP 3KSI- 1 BULLPLUG 2 LP C/ TOMADA- 1 VV AGULHA ANG 1/2 NPT- ANEL R45- 12 PARAF 1.1/8 IN 8 UN X 8 IN;
AWHEA22280280001 - CARRETEL DE ANCORAGEM C22 11 IN 5KSI X 3KSI X 2.1/16 IN 3KSI/5KSI;
AWHEA22347347001 - CARRETEL DE ANCORAGEM C22 13.5/8 IN 5KSI X 13.5/8 IN 5KSI X 2.1/16 IN 3KSI/ 5KSI;
AWHEAA1051180001 - ADAPTADOR A1 DN 7.1/16 IN RWP 3KSI X 2 IN LP;
AWHEAA1074180001 - ADAPTADOR FLANGE-ESTOJO PA-1M DN 7.1/16 IN RWP 2KSI/3KSI X 2.7/8 IN EU;
AWHEAA1077080001 - ADAPTADOR A1 DN 3.1/8 IN RWP 2KSI X 3 IN LP;
AWHEAA1077180001 - ADAPTADOR A1 DN 7.1/16 IN RWP 2KSI X 3 IN LP;
AWHEAA1077180002 - ADAPTADOR A1 DN 7.1/16 IN RWP 5KSI X 3 IN LP;
AWHEAA1077180003 - ADAPTADOR A1 CONEX INF 7.1/16 IN RWP 3KSI X 3 IN LP;
AWHEAA1077180004 - ADAPTADOR A1 DN 7.1/16 IN RWP 10KSI X 3 IN LP;
AWHEAA1102180001 - ADAPTADOR A1 DN 7.1/16 IN RWP 3KSI X 4 IN LP;
AWHEAA1104115001 - ADAPTADOR A1 ESP DN 4.1/16 IN RWP 10KSI X 4.1/2 IN BTC X 2 IN FIG 1502 F;
AWHEAA1104115002 - ADAPTADOR A1 ESP DN 4.1/16 IN RWP 10KSI X 4.1/2 IN BTC X 2 IN FIG 1502 M;
AWHEAA1140280001 - ADAPTADOR A1 DN 11 IN RWP 3KSI X 5.1/2 IN RD CSG LONG. THD;
AWHEAA1178280001 - ADAPTADOR A1 DN 11 IN RWP 3KSI X 7 IN RD CSG LONG. THD;
AWHEAA1180180001 - ADAPTADOR A1 DN 7.1/16 IN RWP 2KSI/3KSI X 3.1/2 IN EU;
AWHEAA2066089001 - ADAPTADOR A2 DN 2.9/16 IN 10KSI X 3.1/2 IN EU;
AWHEAA2077180001 - ADAPTADOR A2 M-EN-C DN 7.1/16 IN RWP 2KSI/3KSI X 3 IN LP;
AWHEAA2077180002 - ADAPTADOR A2 DN 7.1/16 IN RWP 2KSI/3KSI X 3 IN LP;
AWHEAA3066066001 - ADAPTADOR A3 DN 2.9/16 IN RWP 2KSI X 2.9/16 IN 3KSI/ 5KSI;
AWHEAA3066180001 - ADAPTADOR PA-3-EC DN 7.1/16 IN RWP 3KSI X 2.9/16 IN 3KSI/ 5KSI;
AWHEAA3066180002 - ADAPTADOR PA-3-EC DN 7.1/16 IN RWP 5KSI X 2.9/16 IN 5KSI;
AWHEAA3066180003 - ADAPTADOR A3 EC DN 2.9/16IN 10 KSI X 7.1/16IN 10KSI;
AWHEAA3080180001 - ADAPTADOR A3 DN 3.1/8 IN RWP 3KSI X 7.1/16 IN 2KSI/3KSI X 2 IN LP X 1/2 IN NPT;
AWHEAA3080180002 - ADAPTADOR A3 DN 3.1/8 IN RWP 2KSI X 7.1/16 IN 2KSI/3KSI X 2 IN LP X 1/2 IN NPT;
AWHEAA3080180003 - ADAPTADOR A3 DN 3.1/8 IN RWP 2KSI X 7.1/16 IN 2KSI/3KSI X 3 IN LP X 1 IN NPT;
AWHEAA3180180001 - ADAPTADOR A3 DN 7.1/16 IN RWP 3KSI/2KSI X 7.1/16 IN 3KSI/2KSI;
AWHEAA3180180002 - ADAPTADOR A3 DN 7.1/16 IN RWP 10KSI X 7.1/16 IN 5KSI;
AWHEAA3180180003 - ADAPTADOR A3 DN 7.1/16 IN RWP 2KSI/3KSI X 7.1/16 IN 5KSI;
AWHEAA3180180004 - ADAPTADOR A3 DN 7.1/16 IN RWP 3KSI X 7.1/16 3KSI X 4 IN LP;
AWHEAA3180180005 - ADAPTADOR A3 DN 7.1/16 IN RWP 5KSI X 7.1/16 IN 5KSI X 2 IN LP CX;
AWHEAA3180180006 - ADAPTADOR A3 DN 7.1/16 IN RWP 2KSI/ 3KSI X 7.1/16 IN 5KSI;
AWHEAA3180280001 - ADAPTADOR A3 DN 7.1/16 IN RWP 3KSI X 11 IN 5KSI;
AWHEAA3180280002 - ADAPTADOR A3 DN 7.1/16 IN RWP 5KSI X 11 IN 5KSI H2S;
AWHEAA3280280001 - ADAPTADOR A3 DN 11 IN RWP 3KSI X 11 IN 5KSI;
AWHEAA3347347001 - ADAPTADOR A3 DN 13.5/8 IN RWP 5KSI-3KSI X 13.5/8 IN H2S;
AWHEAA4053053001 - ADAPTADOR A4 SEG DN 2.1/16 IN RWP 5KSI X 2.1/16 IN 5KSI;
AWHEAA4053066001 - ADAPTADOR A4 DN 2.1/16 IN RWP 3KSI/ 5KSI X 2.9/16 IN 5KSI;
AWHEAA4053066002 - ADAPTADOR A4 DN 2.9/16 IN RWP 3KSI/ 5KSI X 2.1/16 IN 10KSI;
AWHEAA4053078001 - ADAPTADOR A4 DN 2.1/16 IN RWP 3KSI/ 5KSI X 3.1/16 IN 10KSI;
AWHEAA4053078003 - ADAPTADOR A4 DN 2.1/16 IN RWP 10KSI X 3.1/16 IN 10KSI;
AWHEAA4053080001 - ADAPTADOR A4 DN 2.1/16 IN RWP 3KSI/ 5KSI X 3.1/8 IN 5KSI;
AWHEAA4053104001 - ADAPTADOR A4 DN 2.1/16 IN RWP 3KSI/ 5KSI X 4.1/16 IN 5KSI;
AWHEAA4053104002 - ADAPTADOR A4 DN 2.1/16 IN RWP 3KSI/ 5KSI X 4.1/16 IN 10KSI;
AWHEAA4053104003 - ADAPTADOR A4 DN 2.1/16 IN RWP 10KSI X 4.1/16 IN 10KSI;
AWHEAA4066078001 - ADAPTADOR  A4 DN 2.9/16 IN 10KSI X 3.1/16 IN 10KSI;
AWHEAA4066280001 - ADAPTADOR A4 DN 2.9/16 IN RWP 3KSI/ 5KSI X 11 IN 5KSI;
AWHEAA4078078001 - ADAPTADOR A4 DN 3.1/16 IN RWP 10KSI X 3.1/8 IN 5KSI;
AWHEAA4078104001 - ADAPTADOR A4 DN 3.1/16 IN RWP 10KSI X 4.1/16 IN 10KSI;
AWHEAA4080080001 - ADAPTADOR A4 DN 3.1/8 IN RWP 2KSI X 3.1/8 IN 3KSI;
AWHEAA4080104001 - ADAPTADOR A4 DN 3.1/8 IN RWP 5KSI X 4.1/16 IN 5KSI;
AWHEAA4080104002 - ADAPTADOR A4 DN 4.1/16 IN RWP 10KSI X 3.1/8 IN 5KSI;
